Commodity,Classification,Market,Wholesale,Retail,Supply Volume,County,Date,temperature_mean_c,rain_sum_mm,year,month,day_of_year,week,season,price_lag_7d,price_lag_14d,price_lag_30d,rain_7d_rolling,rain_30d_rolling,temp_7d_rolling,price_change_7d,season_encoded,county_encoded,classification_encoded
Dry Maize,Mixed-Traditional ,Chwele,62.22,64,18000,Bungoma,06/03/2023,0.5,0.8,2023,3,65,10,long_rains,53.33,61.26,54.44,5.1,55.2,3.771428571,-7.93,2,2,1
Dry Maize,White Maize,Bungoma town,80,90,5000,Bungoma,10/03/2023,10.8,3.2,2023,3,69,10,long_rains,57.78,55.12,57.78,15.8,61.3,3.4,2.66,2,2,2
Dry Maize,White Maize,Kamukuywa,71.11,85,4000,Bungoma,15/03/2023,0.5,2.4,2023,3,74,11,long_rains,65,66.67,57.78,16,61.7,3.114285714,-1.67,2,2,2
Dry Maize,White Maize,Kimilili town,80,85,1000,Bungoma,16/03/2023,0,3.3,2023,3,75,11,long_rains,50,55.56,57.78,12.6,59.4,2.385714286,-5.56,2,2,2
Dry Maize,White Maize,Bungoma town,80,90,4100,Bungoma,17/03/2023,0,7.4,2023,3,76,11,long_rains,70,53.33,62.22,11.8,58.8,2.471428571,16.67,2,2,2
Dry Maize,White Maize,Kamukuywa,72.22,85,4500,Bungoma,22/03/2023,0.6,11.5,2023,3,81,12,long_rains,70,70,58.33,12.4,59.4,4.1,0,2,2,2
Dry Maize,White Maize,Kimilili town,77.5,80,1000,Bungoma,23/03/2023,4,11.7,2023,3,82,12,long_rains,70,55.78,60,16.4,63.4,5.757142857,14.22,2,2,2
Dry Maize,White Maize,Bungoma town,80,90,4000,Bungoma,24/03/2023,1.7,11.7,2023,3,83,12,long_rains,62.22,53.33,62.22,17.6,56.7,7.314285714,8.89,2,2,2
Dry Maize,Mixed-Traditional ,Kimilili town,80,85,400,Bungoma,30/03/2023,5.4,10.8,2023,3,89,13,long_rains,80,57.78,60,12.2,60.4,8.4,22.22,2,2,1
Dry Maize,White Maize,Bungoma town,90,100,3800,Bungoma,31/03/2023,8.4,9.7,2023,3,90,13,long_rains,71.11,65,50,20.1,60.8,9.442857143,6.11,2,2,2
Dry Maize,Mixed-Traditional ,Chwele,75.56,72,27000,Bungoma,03/04/2023,0,1.7,2023,4,93,14,long_rains,80,50,48.74,20.1,58.6,9.214285714,30,2,2,1
Dry Maize,White Maize,Kimilili town,80,85,2000,Bungoma,13/04/2023,0,9,2023,4,103,15,long_rains,80,70,62.22,20.1,55.8,9.442857143,10,2,2,2
Dry Maize,White Maize,Kamukuywa,66.67,80,9000,Bungoma,19/04/2023,4.2,6.6,2023,4,109,16,long_rains,72.22,70,70.87,23.7,59.5,8.742857143,2.22,2,2,2
Dry Maize,Mixed-Traditional ,Kimilili town,80,85,2000,Bungoma,20/04/2023,1.3,9.4,2023,4,110,16,long_rains,77.5,70,58.82,21,60.3,8.414285714,7.5,2,2,1
Dry Maize,Mixed-Traditional ,Kimilili town,80,85,10000,Bungoma,04/05/2023,0,11.4,2023,5,124,18,long_rains,80,62.22,62.22,19.3,60.3,8.371428571,17.78,2,2,1
Dry Maize,Mixed-Traditional ,Chwele,66.67,68,9000,Bungoma,05/05/2023,1,13.5,2023,5,125,18,long_rains,80,80,70.87,14.9,59.2,8.757142857,0,2,2,1
Dry Maize,Mixed-Traditional ,Kimilili town,80,85,7000,Bungoma,11/05/2023,0,16.1,2023,5,131,19,long_rains,90,71.11,61.26,6.5,57.1,9.671428571,18.89,2,2,1
Dry Maize,White Maize,Bungoma town,80,90,5000,Bungoma,12/05/2023,0,16.7,2023,5,132,19,long_rains,75.56,80,55.12,6.5,57.1,11.81428571,-4.44,2,2,2
Dry Maize,White Maize,Kamukuywa,80,95,8000,Bungoma,17/05/2023,0.1,10.1,2023,5,137,20,long_rains,80,80,66.67,6.6,57.2,11.97142857,0,2,2,2
Dry Maize,White Maize,Bungoma town,80,90,3600,Bungoma,19/05/2023,0,13.3,2023,5,139,20,long_rains,66.67,72.22,55.56,2.4,57,12.92857143,-5.55,2,2,2
Dry Maize,White Maize,Chwele,75.56,76,9000,Bungoma,22/05/2023,0,20.3,2023,5,142,21,long_rains,80,77.5,53.33,1.1,51.6,14.48571429,2.5,2,2,2
Dry Maize,Mixed-Traditional ,Kimilili town,82.5,85,1000,Bungoma,25/05/2023,0,14.3,2023,5,145,21,long_rains,80,80,70,1.1,50.9,14.9,0,2,2,1
Dry Maize,White Maize,Bungoma town,90,100,1000,Bungoma,02/06/2023,0.3,14.3,2023,6,153,22,dry_mid,66.67,80,55.78,0.4,43.4,15.01428571,-13.33,1,2,2
Dry Maize,Mixed-Traditional ,Chwele,75.56,82.61,9000,Bungoma,05/06/2023,0,19.3,2023,6,156,23,dry_mid,80,90,53.33,0.4,43.4,15.47142857,-10,1,2,1
Dry Maize,White Maize,Bungoma town,85,100,1000,Bungoma,16/06/2023,28.9,15.3,2023,6,167,24,dry_mid,80,75.56,57.78,29.3,72.2,15.27142857,4.44,1,2,2
Dry Maize,White Maize,Kamukuywa,80,100,9000,Bungoma,21/06/2023,3.3,23.1,2023,6,172,25,dry_mid,80,80,65,32.5,75.2,17.12857143,0,1,2,2
Dry Maize,White Maize,Bungoma town,85,100,1200,Bungoma,23/06/2023,27.9,17.8,2023,6,174,25,dry_mid,80,66.67,50,60.4,99.7,17.77142857,13.33,1,2,2
Dry Maize,White Maize,Bungoma town,85,200,1200,Bungoma,23/06/2023,27.9,17.8,2023,6,174,25,dry_mid,75.56,80,70,88.3,126.8,17.41428571,-4.44,1,2,2
Dry Maize,Mixed-Traditional ,Chwele,71.11,72,9000,Bungoma,26/06/2023,4.4,22.3,2023,6,177,26,dry_mid,82.5,80,70,92.7,131.2,18.55714286,2.5,1,2,1
Dry Maize,White Maize,Bungoma town,75,90,1350,Bungoma,07/07/2023,0,20.4,2023,7,188,27,dry_mid,90,66.67,70,92.4,131.2,19.42857143,23.33,1,2,2
Dry Maize,Mixed-Traditional ,Chwele,71.11,80,9000,Bungoma,07/07/2023,0,20.4,2023,7,188,27,dry_mid,75.56,80,62.22,92.4,130.7,19.58571429,-4.44,1,2,1
Dry Maize,White Maize,Bungoma town,50,75,1900,Bungoma,14/07/2023,0,20.9,2023,7,195,28,dry_mid,85,80,80,63.5,119.9,20.38571429,5,1,2,2
Dry Maize,Mixed-Traditional ,Chwele,57.78,60,540,Bungoma,17/07/2023,0.1,21.4,2023,7,198,29,dry_mid,80,80,71.11,60.3,119.5,20.14285714,0,1,2,1
Dry Maize,Mixed-Traditional ,Chwele,71.11,72,72000,Bungoma,17/07/2023,0.1,21.4,2023,7,198,29,dry_mid,85,80,80,32.5,119.6,20.65714286,5,1,2,1
Dry Maize,White Maize,Kimilili town,48,60,1000,Bungoma,20/07/2023,1.2,17.6,2023,7,201,29,dry_mid,85,75.56,80,5.8,120.8,20.62857143,9.44,1,2,2
Dry Maize,White Maize,Bungoma town,50,65,2100,Bungoma,21/07/2023,1.4,17,2023,7,202,29,dry_mid,71.11,82.5,72.22,2.8,121.6,19.87142857,-11.39,1,2,2
Dry Maize,Mixed-Traditional ,Chwele,66.67,72,63000,Bungoma,24/07/2023,11.4,20.8,2023,7,205,30,dry_mid,75,90,77.5,14.2,129,19.92857143,-15,1,2,1
Dry Maize,Mixed-Traditional ,Kimilili town,44,52,1000,Bungoma,27/07/2023,4.4,16.3,2023,7,208,30,dry_mid,71.11,75.56,80,18.6,131.7,19.34285714,-4.45,1,2,1
Dry Maize,White Maize,Bungoma town,47.62,61.9,1400,Bungoma,28/07/2023,34.4,19,2023,7,209,30,dry_mid,50,85,80,53,160.7,19.07142857,-35,1,2,2
Dry Maize,White Maize,Busia Market,50,85,900,Busia,14/07/2022,0,19.6,2022,7,195,28,dry_mid,55,46,29,25.4,70.6,19.67142857,9,1,3,2
Dry Maize,White Maize,Port Victoria,70,75,5000,Busia,14/07/2022,0,19.6,2022,7,195,28,dry_mid,55,46.67,29,25.1,70.5,19.48571429,8.33,1,3,2
Dry Maize,White Maize,Amoni,60,65,400,Busia,16/07/2022,3.2,17.3,2022,7,197,28,dry_mid,65,46.67,31,25.7,73.7,18.78571429,18.33,1,3,2
Dry Maize,White Maize,Busia Market,55,82.5,630,Busia,18/07/2022,0,22.2,2022,7,199,29,dry_mid,70,50,30,20.9,72.3,19.08571429,20,1,3,2
Dry Maize,White Maize,Port Victoria,70,75,,Busia,22/07/2022,0.2,21.6,2022,7,203,29,dry_mid,55,65,40,21.1,72.5,19.15714286,-10,1,3,2
Dry Maize,White Maize,Busia Market,53,70,630,Busia,25/07/2022,5.1,25.9,2022,7,206,30,dry_mid,55,50,40,26.2,72.2,20.37142857,5,1,3,2
Dry Maize,White Maize,Busia Market,60,75,360,Busia,11/08/2022,0,23.6,2022,8,223,32,dry_mid,50,70,40,8.5,72.2,21.4,-20,1,3,2
Dry Maize,White Maize,Port Victoria,70,75,,Busia,12/08/2022,0,23.7,2022,8,224,32,dry_mid,50,55,50,8.5,71.7,21.98571429,-5,1,3,2
Dry Maize,White Maize,Busia Market,60,75,360,Busia,18/08/2022,0.2,26.6,2022,8,230,33,dry_mid,70,55,65,8.7,71.9,22.98571429,15,1,3,2
Dry Maize,White Maize,Amoni,60,65,450,Busia,20/08/2022,6.5,19.8,2022,8,232,33,dry_mid,60,65,40,12,64.2,23.34285714,-5,1,3,2
Dry Maize,White Maize,Port Victoria,70,75,,Busia,26/08/2022,20.5,21.9,2022,8,238,34,dry_mid,55,70,65,32.5,84.7,23.3,-15,1,3,2
Dry Maize,White Maize,Busia Market,60,75,900,Busia,08/09/2022,13.6,16.9,2022,9,251,36,dry_mid,70,55,44.78,45.9,98.3,22.62857143,15,1,3,2
Dry Maize,Mixed-Traditional ,Port Victoria,65,75,,Busia,09/09/2022,0.2,16.7,2022,9,252,36,dry_mid,53,55,67.5,41,98.4,21.31428571,-2,1,3,1
Dry Maize,White Maize,Busia Market,50,75,1000,Busia,12/09/2022,0.1,15.1,2022,9,255,37,dry_mid,60,50,50,41.1,98.5,20.1,10,1,3,2
Dry Maize,White Maize,Busia Market,60,75,900,Busia,15/09/2022,0.4,14.2,2022,9,258,37,dry_mid,70,50,52,41.5,98.9,18.74285714,20,1,3,2
Dry Maize,White Maize,Amoni,65,75,500,Busia,21/09/2022,0.3,10.5,2022,9,264,38,dry_mid,60,70,60,41.6,91.1,16.44285714,-10,1,3,2
Dry Maize,White Maize,Busia Market,56,75,9000,Busia,26/09/2022,0.1,12.6,2022,9,269,39,dry_mid,60,60,46,35.2,91.2,15.41428571,0,1,3,2
Dry Maize,White Maize,Busia Market,56,75,900,Busia,03/10/2022,0,12.6,2022,10,276,40,short_rains,70,55,46.67,14.7,91,14.08571429,15,3,3,2
Dry Maize,White Maize,Port Victoria,75,85,,Busia,07/10/2022,0,10.6,2022,10,280,40,short_rains,60,70,46.67,1.1,89.9,13.18571429,-10,3,3,2
Dry Maize,White Maize,Busia Market,58.89,75,450,Busia,17/10/2022,0,16.8,2022,10,290,42,short_rains,65,53,50,0.9,88.1,13.2,12,3,3,2
Dry Maize,White Maize,Busia Market,58.89,75,630,Busia,24/10/2022,1.5,15.3,2022,10,297,43,short_rains,50,60,65,2.3,89.6,13.22857143,-10,3,3,2
Dry Maize,White Maize,Busia Market,60,75,450,Busia,31/10/2022,0,13.2,2022,10,304,44,short_rains,60,70,50,1.9,89,13.08571429,-10,3,3,2
Dry Maize,Mixed-Traditional ,Nambale,65,80,,Busia,01/11/2022,0.9,12.4,2022,11,305,44,short_rains,65,60,70,2.5,89.9,13.35714286,5,3,3,1
Dry Maize,White Maize,Busia Market,58.89,75,450,Busia,03/11/2022,0,8.5,2022,11,307,44,short_rains,56,60,55,2.4,78.2,12.77142857,-4,3,3,2
Dry Maize,White Maize,Busia Market,58.89,80,900,Busia,07/11/2022,0.3,10.2,2022,11,311,45,short_rains,56,70,55,2.7,78.2,12.42857143,-14,3,3,2
Dry Maize,White Maize,Amoni,75,85,500,Busia,09/11/2022,0.2,12.5,2022,11,313,45,short_rains,75,60,65,2.9,75.8,12.7,15,3,3,2
Dry Maize,White Maize,Busia Market,58.89,85,450,Busia,14/11/2022,0,6.9,2022,11,318,46,short_rains,58.89,65,70,2.9,71,11.28571429,-6.11,3,3,2
Dry Maize,White Maize,Busia Market,63.33,90,450,Busia,21/11/2022,0,-1.6,2022,11,325,47,short_rains,58.89,50,55,1.4,71,8.871428571,8.89,3,3,2
Dry Maize,White Maize,Amoni,75,85,600,Busia,23/11/2022,0,1.9,2022,11,327,47,short_rains,60,60,55,1.4,71,7.257142857,0,3,3,2
Dry Maize,White Maize,Amoni,75,80,550,Busia,30/11/2022,1.5,2.3,2022,11,334,48,short_rains,65,65,50,2,54.8,5.814285714,0,3,3,2
Dry Maize,White Maize,Busia Market,63.33,90,450,Busia,05/12/2022,2.3,1.8,2022,12,339,49,short_rains,58.89,56,50,4.3,57.1,4.857142857,2.89,3,3,2
Dry Maize,White Maize,Amoni,65,85,500,Busia,07/12/2022,0.8,1.6,2022,12,341,49,short_rains,58.89,56,70,4.8,57.9,3.628571429,2.89,3,3,2
Dry Maize,White Maize,Busia Market,50,80,900,Busia,15/12/2022,0,-6.9,2022,12,349,50,short_rains,75,75,60,4.6,54.7,0.857142857,0,3,3,2
Dry Maize,White Maize,Busia Market,50,75,450,Busia,19/12/2022,8.4,0.1,2022,12,353,51,short_rains,58.89,58.89,55,13,63.1,-0.114285714,0,3,3,2
Dry Maize,White Maize,Busia Market,50,75,900,Busia,05/01/2023,1.6,7.4,2023,1,5,1,dry_jan_feb,63.33,58.89,70,14.6,64.5,1.171428571,4.44,0,3,2
Dry Maize,White Maize,Busia Market,45,65,630,Busia,23/01/2023,0,0.7,2023,1,23,4,dry_jan_feb,75,60,53,14.6,59.4,1,15,0,3,2
Dry Maize,White Maize,Busia Market,50,65,900,Busia,09/02/2023,0,-1.8,2023,2,40,6,dry_jan_feb,75,65,60,13.1,59.4,0.414285714,10,0,3,2
Dry Maize,White Maize,Busia Market,44.44,75,450,Busia,16/02/2023,0.3,4.4,2023,2,47,7,dry_jan_feb,63.33,58.89,70,11.1,59.7,0.785714286,4.44,0,3,2
Dry Maize,White Maize,Busia Market,55,75,360,Busia,20/02/2023,1.2,7,2023,2,51,8,dry_jan_feb,65,58.89,60,11.5,60.7,1.557142857,6.11,0,3,2
Dry Maize,White Maize,Busia Market,61.11,80,540,Busia,27/02/2023,0,0.2,2023,2,58,9,dry_jan_feb,50,75,60,11.5,54.2,2.571428571,-25,0,3,2
Dry Maize,White Maize,Busia Market,60,80,360,Busia,06/03/2023,0.5,0.8,2023,3,65,10,long_rains,50,58.89,70,3.6,34.2,2.671428571,-8.89,2,3,2
Dry Maize,White Maize,Busia Market,60,85,360,Busia,09/03/2023,0.7,0.8,2023,3,68,10,long_rains,50,63.33,60,2.7,21.3,1.728571429,-13.33,2,3,2
Dry Maize,White Maize,Port Victoria,86,90,,Busia,17/03/2023,0,7.4,2023,3,76,11,long_rains,45,75,65,2.7,21.1,2.685714286,-30,2,3,2
Dry Maize,White Maize,Busia Market,63.33,85,360,Busia,27/03/2023,0.7,3.4,2023,3,86,13,long_rains,50,75,50,3.4,21.7,3.428571429,-25,2,3,2
Dry Maize,Mixed-Traditional ,Port Victoria,90,200,,Busia,31/03/2023,8.4,9.7,2023,3,90,13,long_rains,44.44,63.33,60,11.5,29.7,4.185714286,-18.89,2,3,1
Dry Maize,White Maize,Busia Market,64.44,90,360,Busia,03/04/2023,0,1.7,2023,4,93,14,long_rains,55,65,65,10.3,29.4,3.428571429,-10,2,3,2
Dry Maize,White Maize,Busia Market,66.67,90,360,Busia,13/04/2023,0,9,2023,4,103,15,long_rains,61.11,50,56,10.3,29.3,4.685714286,11.11,2,3,2
Dry Maize,White Maize,Busia Market,68.89,85,450,Busia,17/04/2023,3.2,7.4,2023,4,107,16,long_rains,60,50,56,13,32.5,5.628571429,10,2,3,2
Dry Maize,White Maize,Busia Market,70,90,450,Busia,08/05/2023,0,11.1,2023,5,128,19,long_rains,60,50,75,12.3,32.5,7.1,10,2,3,2
Dry Maize,White Maize,Busia Market,70,90,450,Busia,15/05/2023,0,14.7,2023,5,135,20,long_rains,86,45,58.89,12.3,32.5,8.142857143,41,2,3,2
Dry Maize,White Maize,Busia Market,70,90,360,Busia,29/05/2023,0,15.9,2023,5,149,22,long_rains,63.33,50,58.89,11.6,31,9.928571429,13.33,2,3,2
Dry Maize,White Maize,Busia Market,72.22,100,360,Busia,05/06/2023,0,19.3,2023,6,156,23,dry_mid,90,44.44,60,3.2,31,11.3,45.56,1,3,2
Dry Maize,White Maize,Port Victoria,100,110,,Busia,09/06/2023,0,22,2023,6,160,23,dry_mid,64.44,55,65,3.2,30.1,14.2,9.44,1,3,2
Dry Maize,White Maize,Busia Market,72.22,100,900,Busia,12/06/2023,0,20.9,2023,6,163,24,dry_mid,66.67,61.11,58.89,3.2,30.1,15.9,5.56,1,3,2
Dry Maize,White Maize,Port Victoria,95,110,,Busia,16/06/2023,28.9,15.3,2023,6,167,24,dry_mid,68.89,60,58.89,28.9,58.7,17.02857143,8.89,1,3,2
Dry Maize,White Maize,Busia Market,72.22,100,270,Busia,19/06/2023,0.6,21.1,2023,6,170,25,dry_mid,70,60,75,29.5,59.1,18.45714286,10,1,3,2
Dry Maize,White Maize,Port Victoria,100,110,,Busia,23/06/2023,27.9,17.8,2023,6,174,25,dry_mid,70,86,58.89,57.4,87,18.9,-16,1,3,2
Dry Maize,White Maize,Busia Market,70,100,360,Busia,29/06/2023,0,19.7,2023,6,180,26,dry_mid,70,63.33,63.33,57.4,87,19.44285714,6.67,1,3,2
Dry Maize,White Maize,Nambale,70,100,,Busia,01/07/2023,2.3,19.8,2023,7,182,26,dry_mid,72.22,90,75,59.7,89.3,19.51428571,-17.78,1,3,2
Dry Maize,White Maize,Busia Market,72.22,100,450,Busia,03/07/2023,0,17.8,2023,7,184,27,dry_mid,100,64.44,75,59.7,87.8,18.91428571,35.56,1,3,2
Dry Maize,White Maize,Busia Market,56,90,360,Busia,10/07/2023,1.4,23.6,2023,7,191,28,dry_mid,72.22,66.67,63.33,61.1,86.9,19.3,5.55,1,3,2
Dry Maize,White Maize,Amoni,60,75,600,Busia,15/07/2023,0,26.8,2023,7,196,28,dry_mid,95,68.89,65,32.2,86.1,20.94285714,26.11,1,3,2
Dry Maize,Mixed-Traditional ,Port Victoria,50,65,,Busia,21/07/2023,1.4,17,2023,7,202,29,dry_mid,72.22,70,50,33,87.5,20.35714286,2.22,1,3,1
Dry Maize,White Maize,Busia Market,50,75,360,Busia,24/07/2023,11.4,20.8,2023,7,205,30,dry_mid,100,70,50,16.5,90.5,20.78571429,30,1,3,2
Dry Maize,White Maize,Amoni,75,50,600,Busia,29/07/2023,11.6,19.1,2023,7,210,30,dry_mid,70,70,50,28.1,100.5,20.7,0,1,3,2
Dry Maize,White Maize,Busia Market,50,60,4500,Busia,31/07/2023,7.1,17.5,2023,7,212,31,dry_mid,70,72.22,45,32.9,107.6,20.37142857,-2.22,1,3,2
Dry Maize,White Maize,Amoni,50,75,500,Busia,02/08/2023,7.5,18.7,2023,8,214,31,dry_mid,72.22,100,50,40.4,115.1,20.5,-27.78,1,3,2
Dry Maize,White Maize,Busia Market,50,60,360,Busia,07/08/2023,1.5,15.9,2023,8,219,32,dry_mid,56,72.22,44.44,40.5,116.3,19.4,-16.22,1,3,2
Dry Maize,White Maize,Busia Market,50,60,540,Busia,17/08/2023,0.9,21.3,2023,8,229,33,dry_mid,60,95,55,41.4,116,18.61428571,-35,1,3,2
Dry Maize,White Maize,Busia Market,50,65,540,Busia,31/08/2023,2.2,14.9,2023,8,243,35,dry_mid,50,72.22,61.11,42.2,118.2,18.31428571,-22.22,1,3,2
Dry Maize,White Maize,Busia Market,50,60,450,Busia,07/09/2023,0,21.8,2023,9,250,36,dry_mid,50,100,60,30.8,117.7,18.45714286,-50,1,3,2
Dry Maize,White Maize,Busia Market,50,70,360,Busia,14/09/2023,0,16.2,2023,9,257,37,dry_mid,75,70,60,19.2,117,18.04285714,5,1,3,2
Dry Maize,White Maize,Kapcherop,44.44,60,11250,Elgeyo-Marakwet,08/06/2022,0.1,20.1,2022,6,159,23,dry_mid,34.44,35.56,28.89,5.4,29.2,14.88571429,-1.12,1,4,2
Dry Maize,White Maize,Kapsowar,35.56,65,2700,Elgeyo-Marakwet,10/06/2022,0,19.4,2022,6,161,23,dry_mid,38.89,28.89,26,5.3,26.1,16.42857143,10,1,4,2
Dry Maize,White Maize,Kapcherop,46.67,60,7830,Elgeyo-Marakwet,15/06/2022,0,18,2022,6,166,24,dry_mid,34.44,35,28.89,4.8,18.7,17.61428571,-0.56,1,4,2
Dry Maize,White Maize,Kapkayo,66.67,66.67,2700,Elgeyo-Marakwet,23/06/2022,0,22.6,2022,6,174,25,dry_mid,40,31.11,26,4.8,12.4,19.22857143,8.89,1,4,2
Dry Maize,White Maize,Iten,66.67,75,720,Elgeyo-Marakwet,24/06/2022,1.2,25,2022,6,175,25,dry_mid,38.89,28.89,27.78,1.4,9.7,19.81428571,10,1,4,2
Dry Maize,White Maize,Flax,60,68,270,Elgeyo-Marakwet,30/06/2022,2.6,22.2,2022,6,181,26,dry_mid,44.44,35,26,4,11.7,20.38571429,9.44,1,4,2
Dry Maize,White Maize,Flax,60,72,900,Elgeyo-Marakwet,07/07/2022,17.7,16.4,2022,7,188,27,dry_mid,44.44,31.11,33.33,21.6,28.8,20.52857143,13.33,1,4,2
Dry Maize,Mixed-Traditional ,Iten,66.67,100,450,Elgeyo-Marakwet,08/07/2022,0.1,16.9,2022,7,189,27,dry_mid,44.44,34.44,28.89,21.6,28.9,20.07142857,10,1,4,1
Dry Maize,White Maize,Kapsowar,64.44,95,1800,Elgeyo-Marakwet,13/07/2022,0,22.2,2022,7,194,28,dry_mid,35.56,38.89,28.89,21.6,28.9,20.47142857,-3.33,1,4,2
Dry Maize,White Maize,Kapkayo,75,80,4050,Elgeyo-Marakwet,14/07/2022,0,19.6,2022,7,195,28,dry_mid,46.67,34.44,31,21.6,28.9,20.7,12.23,1,4,2
Dry Maize,White Maize,Kapsowar,66.67,90,1800,Elgeyo-Marakwet,19/07/2022,0,26.9,2022,7,200,29,dry_mid,66.67,40,28.89,21.6,28.9,21.31428571,26.67,1,4,2
Dry Maize,Mixed-Traditional ,Iten,66.67,100,450,Elgeyo-Marakwet,22/07/2022,0.2,21.6,2022,7,203,29,dry_mid,66.67,38.89,75,20.6,29.1,20.82857143,27.78,1,4,1
Dry Maize,White Maize,Kapsowar,52.22,80,1400,Elgeyo-Marakwet,02/08/2022,0,21.4,2022,8,214,31,dry_mid,60,44.44,30,18,29,20.71428571,15.56,1,4,2
Dry Maize,White Maize,Kapcherop,55.56,75,9000,Elgeyo-Marakwet,03/08/2022,0,26.1,2022,8,215,31,dry_mid,60,44.44,28.89,0.3,29,22.1,15.56,1,4,2
Dry Maize,White Maize,Kapcherop,55.56,75,25650,Elgeyo-Marakwet,17/08/2022,0,25.9,2022,8,229,33,dry_mid,66.67,44.44,31,0.2,28.8,23.38571429,22.23,1,4,2
Dry Maize,Mixed-Traditional ,Iten,61.11,100,900,Elgeyo-Marakwet,19/08/2022,11.6,21.6,2022,8,231,33,dry_mid,64.44,35.56,35,11.8,40.2,23.3,28.88,1,4,1
Dry Maize,White Maize,Kapsowar,51.11,80,2700,Elgeyo-Marakwet,23/08/2022,0,20,2022,8,235,34,dry_mid,75,46.67,35.56,11.8,40.2,23.35714286,28.33,1,4,2
Dry Maize,White Maize,Kapcherop,58.89,75,64800,Elgeyo-Marakwet,24/08/2022,0.1,21.2,2022,8,236,34,dry_mid,66.67,66.67,28.89,11.9,40.3,22.54285714,0,1,4,2
Dry Maize,White Maize,Flax,60,64,4000,Elgeyo-Marakwet,25/08/2022,0.8,22.7,2022,8,237,34,dry_mid,66.67,66.67,35,12.5,41.1,22.7,0,1,4,2
Dry Maize,Mixed-Traditional ,Iten,64.44,100,450,Elgeyo-Marakwet,26/08/2022,20.5,21.9,2022,8,238,34,dry_mid,52.22,60,31.11,33,61.6,22.77142857,-7.78,1,4,1
Dry Maize,White Maize,Kapsowar,51.11,85,2000,Elgeyo-Marakwet,30/08/2022,0.6,17.1,2022,8,242,35,dry_mid,55.56,60,28.89,33.6,62.2,21.48571429,-4.44,1,4,2
Dry Maize,White Maize,Flax,60,64,2000,Elgeyo-Marakwet,01/09/2022,0,15.8,2022,9,244,35,dry_mid,55.56,66.67,35,33.6,62.2,20.04285714,-11.11,1,4,2
Dry Maize,Mixed-Traditional ,Iten,60,90,450,Elgeyo-Marakwet,01/09/2022,0,15.8,2022,9,244,35,dry_mid,61.11,64.44,31.11,22,60.8,19.21428571,-3.33,1,4,1
Dry Maize,White Maize,Kapcherop,56.67,75,55800,Elgeyo-Marakwet,07/09/2022,0.6,19,2022,9,250,36,dry_mid,51.11,75,34.44,22.6,61.4,19.07142857,-23.89,1,4,2
Dry Maize,White Maize,Flax,64,68,1800,Elgeyo-Marakwet,08/09/2022,13.6,16.9,2022,9,251,36,dry_mid,58.89,66.67,38.89,36.1,74.9,18.45714286,-7.78,1,4,2
Dry Maize,Mixed-Traditional ,Iten,62.22,72,800,Elgeyo-Marakwet,09/09/2022,0.2,16.7,2022,9,252,36,dry_mid,60,66.67,34.44,35.5,74.6,17.6,-6.67,1,4,1
Dry Maize,White Maize,Kapsowar,50,57.5,2000,Elgeyo-Marakwet,15/09/2022,0.4,14.2,2022,9,258,37,dry_mid,64.44,52.22,40,15.4,75,16.5,12.22,1,4,2
Dry Maize,Mixed-Traditional ,Iten,60,100,560,Elgeyo-Marakwet,16/09/2022,5.2,13.1,2022,9,259,37,dry_mid,51.11,55.56,38.89,20,75.6,15.92857143,-4.45,1,4,1
Dry Maize,White Maize,Kapsowar,64.44,95,1800,Elgeyo-Marakwet,20/09/2022,3.3,10.3,2022,9,263,38,dry_mid,60,55.56,44.44,23.3,78.9,15.14285714,4.44,1,4,2
Dry Maize,White Maize,Flax,60,64,3600,Elgeyo-Marakwet,29/09/2022,0.2,8.9,2022,9,272,39,dry_mid,60,61.11,44.44,23.5,79,14.15714286,-1.11,1,4,2
Dry Maize,White Maize,Kapkayo,55,60,10700,Elgeyo-Marakwet,29/09/2022,0.2,8.9,2022,9,272,39,dry_mid,56.67,51.11,44.44,23.1,79.1,12.71428571,5.56,1,4,2
Dry Maize,Mixed-Traditional ,Iten,60,100,600,Elgeyo-Marakwet,30/09/2022,0.1,9.6,2022,9,273,39,dry_mid,64,58.89,35.56,9.6,79.2,11.67142857,5.11,1,4,1
Dry Maize,White Maize,Kapsowar,56,80,2000,Elgeyo-Marakwet,04/10/2022,0.1,12.7,2022,10,277,40,short_rains,62.22,60,46.67,9.5,79.3,11.1,2.22,3,4,2
Dry Maize,White Maize,Kapcherop,56.67,62.34,32250,Elgeyo-Marakwet,05/10/2022,0,14.1,2022,10,278,40,short_rains,50,64.44,66.67,9.1,79.3,11.08571429,-14.44,3,4,2
Dry Maize,White Maize,Flax,60,64,11700,Elgeyo-Marakwet,06/10/2022,0.4,14.1,2022,10,279,40,short_rains,60,51.11,66.67,4.3,78.5,11.22857143,8.89,3,4,2
Dry Maize,Mixed-Traditional ,Iten,60,72,720,Elgeyo-Marakwet,07/10/2022,0,10.6,2022,10,280,40,short_rains,64.44,60,60,1,75.9,11.27142857,4.44,3,4,1
Dry Maize,White Maize,Kapsowar,50,72.5,900,Elgeyo-Marakwet,12/10/2022,0,9.4,2022,10,285,41,short_rains,60,60,60,0.8,58.2,11.34285714,0,3,4,2
